Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date,Year,Total.On.Board,Fatal.Injury.Likelihood,Serious.Injury.Likelihood,Severe.Injury.Risk,Aircraft.Destroyed,Aircraft.ID
20120730X74422,Accident,CEN12LA493,2012-07-30,"Montrose, CO",United States,383035N,1075339W,KMTJ,Montrose Regional Airport,Non-Fatal,substantial,N3198S,cessna,182g,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,,The pilot's improper landing flare and inadequate recovery from a bounced landing.,25-09-2020,2012,2.0,0.0,0.0,0.0,0,cessna_182g
20120731X42504,Accident,CEN12LA497,2012-07-30,"Big Springs, NE",United States,041335N,0102411W,,,Non-Fatal,substantial,N6676Q,grumman acft eng cor-schweizer,g-164b,No,1.0,reciprocating,aerial application,0.0,0.0,0.0,1.0,vmc,,The total loss of engine power as a result of the pilot inadvertently shutting the engine off. Contributing to the accident was the modification to the engine control layout.,25-09-2020,2012,1.0,0.0,0.0,0.0,0,grumman acft eng cor-schweizer_g-164b
20120801X83621,Accident,CEN12CA499,2012-07-30,"Hutchinson, KS",United States,038355N,0975138W,PVT,Skyview Airport,Non-Fatal,substantial,N460CT,flight design gmbh,ctsw,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,,The pilot’s loss of directional control during the landing roll.,25-09-2020,2012,1.0,0.0,0.0,0.0,0,flight design gmbh_ctsw
20120731X92703,Accident,ANC12LA080,2012-07-31,"Gakona, AK",United States,624316N,0143567W,,,Non-Fatal,substantial,N7150E,cessna,182b,No,1.0,reciprocating,personal,0.0,1.0,1.0,0.0,vmc,,"The pilot's improper fuel planning, which resulted in a loss of engine power due to fuel exhaustion.",25-09-2020,2012,2.0,0.0,0.5,0.5,0,cessna_182b
20120802X03552,Incident,CEN12IA502,2012-07-31,"Denver, CO",United States,395142N,1044023W,DEN,Denver International Airport,Non-Fatal,minor,N37420,boeing,737-924er,No,2.0,turbo fan,,0.0,0.0,0.0,157.0,vmc,,"An in-flight collision with a bird during descent to land, which resulted in damage to the left pitot tube and loss of airspeed information to the left and right primary flight displays (PFD). The reason for the total loss of indications on the left PFD could not be determined based on available evidence.",25-09-2020,2012,157.0,0.0,0.0,0.0,0,boeing_737-924er
20120802X43337,Accident,CEN12LA507,2012-07-31,"Cottage Grove, WI",United States,043617N,0891110W,87Y,Blackhawk Airfield,Non-Fatal,substantial,N45080,cessna,150m,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,,"The pilot's decision to land on a runway with significant overgrown vegetation along the edges and his landing, which was left of the centerline.",25-09-2020,2012,1.0,0.0,0.0,0.0,0,cessna_150m
20120802X61111,Accident,CEN12CA509,2012-07-31,"Three Lakes, WI",United States,454732N,0089720W,40D,Three Lakes Municipal Airport,Non-Fatal,substantial,N1DV,cessna,182q,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,,"The pilot's excessive touchdown speed, which resulted in a bounced landing. Contributing to the accident was the pilot's lack of recent experience in flying light airplanes.",25-09-2020,2012,1.0,0.0,0.0,0.0,0,cessna_182q
20120802X50608,Accident,ANC12CA082,2012-07-31,"Wainwright, AK",United States,703817N,1595941W,,,Non-Fatal,substantial,N74496,robinson helicopter company,r44 ii,No,1.0,reciprocating,external load,0.0,1.0,0.0,0.0,vmc,,The failure of ground personnel to ensure the helicopter was serviced with the proper fuel. Contributing to the accident was the pilot's failure to monitor the fueling process.,25-09-2020,2012,1.0,0.0,1.0,1.0,0,robinson helicopter company_r44 ii
20120801X05841,Accident,ERA12CA490,2012-08-01,"Winter Haven, FL",United States,028328N,0081457W,GIF,Winter Haven's Gilbert Airport,Non-Fatal,substantial,N1060E,aeronca,7ac,No,1.0,reciprocating,instructional,0.0,0.0,0.0,1.0,vmc,,The student pilot’s failure to maintain directional control during the landing roll.,25-09-2020,2012,1.0,0.0,0.0,0.0,0,aeronca_7ac
20120802X03951,Accident,ERA12LA494,2012-08-01,"Titusville, FL",United States,283053N,0804757W,TIX,Space Coast Regional,Non-Fatal,substantial,N740FT,piper,pa-44-180,No,2.0,reciprocating,instructional,0.0,0.0,0.0,3.0,vmc,,"Inadequate maintenance servicing and inspection of the nose landing gear, which resulted in the failure of the nose landing gear to lock and its subsequent collapse during landing.",25-09-2020,2012,3.0,0.0,0.0,0.0,0,piper_pa-44-180
20120802X62858,Accident,CEN12CA510,2012-08-01,"Oshkosh, WI",United States,043594N,0883324W,OSH,Wittman Regioanl Airport,Non-Fatal,substantial,N462TR,cessna,172s,No,1.0,reciprocating,instructional,0.0,0.0,0.0,2.0,vmc,,"The flight instructor’s loss of directional control during landing, which resulted in a collision with a runway light.",25-09-2020,2012,2.0,0.0,0.0,0.0,0,cessna_172s
20120802X90114,Accident,CEN12LA500,2012-08-01,"Newellton, LA",United States,032345N,0911515W,LS83,Kifer Airport,Non-Fatal,substantial,N5128U,air tractor inc,at-502b,No,1.0,turbo prop,aerial application,0.0,0.0,0.0,1.0,vmc,,"The pilot's inadequate takeoff planning and his use of an improper flap setting, which resulted in a runway excursion and collision with terrain during takeoff.",25-09-2020,2012,1.0,0.0,0.0,0.0,0,air tractor inc_at-502b
20120802X92317,Accident,CEN12LA501,2012-08-01,"Holly Lake Ranch, TX",United States,324151N,0951228W,16TE,Holly Lake Ranch Airport,Non-Fatal,substantial,N4684D,beech,h35,No,1.0,reciprocating,business,0.0,0.0,1.0,0.0,vmc,,"The incomplete maintenance performed by maintenance personnel, which resulted in a total loss of engine power.",25-09-2020,2012,1.0,0.0,0.0,0.0,0,beech_h35
20120806X62013,Accident,CEN12LA522,2012-08-01,"Peyton, CO",United States,385645N,1043412W,FLY,Meadow Lake Airport,Non-Fatal,substantial,N7808Z,piper,pa18,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,,The pilot's failure to maintain airplane control during taxi in gusting wind conditions.,25-09-2020,2012,1.0,0.0,0.0,0.0,0,piper_pa18
20120808X24600,Accident,CEN12WA528,2012-08-01,"Kenora/Trout Lake, Ontario, Canada",Canada,,,,,Non-Fatal,substantial,N4695U,cessna,180g,No,1.0,reciprocating,personal,0.0,1.0,2.0,0.0,,,,03-11-2020,2012,3.0,0.0,0.3333333333333333,0.3333333333333333,0,cessna_180g
20120802X94619,Accident,ERA12LA493,2012-08-01,"Middletown, DE",United States,392632N,0754353W,,Parking Lot,Non-Fatal,substantial,N126GW,sikorsky,s-58jt,No,1.0,turbo shaft,external load,0.0,0.0,0.0,1.0,vmc,,"The pilot's failure to recognize that the helicopter was experiencing tail rotor dynamic instability and to take immediate corrective actions during an external load lift, which resulted in the failure of a tail rotor blade.",25-09-2020,2012,1.0,0.0,0.0,0.0,0,sikorsky_s-58jt
20120802X31102,Accident,WPR12FA339,2012-08-02,"Truckee, CA",United States,039190N,0120832W,KTRK,Truckee-Tahoe Airport,Fatal,substantial,N8218P,piper,pa-24-250,No,1.0,reciprocating,personal,1.0,0.0,0.0,0.0,vmc,,"The pilot’s failure to maintain control of the airplane during initial climb. Contributing to the accident was the pilot’s impairment by prescription pain medication. ",25-09-2020,2012,1.0,1.0,0.0,1.0,0,piper_pa-24-250
20120802X42229,Accident,CEN12WA506,2012-08-02,"Santiago de Compostela, Spain",Spain,,,LEAS,Satiago de Compostela,Fatal,destroyed,EC-IBA,cessna,500,No,,,unknown,2.0,0.0,0.0,0.0,vmc,,,03-11-2020,2012,2.0,1.0,0.0,1.0,1,cessna_500
20120802X43816,Accident,ERA12CA495,2012-08-02,"Alexander, NY",United States,425537N,0781158W,,,Non-Fatal,substantial,N6802L,piper,pa-25-260,No,1.0,reciprocating,aerial application,0.0,0.0,0.0,1.0,vmc,,"The pilot's inadequate visual lookout and failure to maintain altitude during aerial application, which resulted in controlled flight into terrain.",25-09-2020,2012,1.0,0.0,0.0,0.0,0,piper_pa-25-260
20120802X55528,Accident,WPR12CA340,2012-08-02,"McKinleyville, CA",United States,405710N,0124536W,,,Non-Fatal,substantial,N3442Z,piper,pa-22-160,No,1.0,reciprocating,personal,0.0,1.0,0.0,0.0,vmc,,"The pilot's improper fuel management, which resulted in a loss of engine power due to fuel starvation. Contributing to the accident were the pilot’s lack of experience in the accident airplane make and model and his lack of knowledge regarding the fuel system.",25-09-2020,2012,1.0,0.0,1.0,1.0,0,piper_pa-22-160
20120802X85728,Accident,ANC12FA083,2012-08-02,"Hoonah, AK",United States,581533N,0135711W,,,Fatal,destroyed,N8200M,piper,pa-32-301,No,1.0,reciprocating,,1.0,0.0,0.0,0.0,vmc,,The pilot's failure to maintain clearance from trees and terrain while in cruise flight in marginal visual meteorological conditions.,25-09-2020,2012,1.0,1.0,0.0,1.0,1,piper_pa-32-301
20120802X92351,Accident,WPR12CA342,2012-08-02,"McNeal, AZ",United States,313816N,1093159W,2AZ9,Tribal Air,Non-Fatal,substantial,N2364P,piper,pa18,No,1.0,reciprocating,personal,0.0,1.0,1.0,0.0,vmc,,"The pilot's in-flight decision to fly at low level into an unfamiliar canyon, which resulted in an off-airport landing when the airplane's climb capability was exceeded. Contributing to the accident was the airplane’s decreased performance due to the high density altitude.",25-09-2020,2012,2.0,0.0,0.5,0.5,0,piper_pa18
20120803X33308,Accident,CEN12LA515,2012-08-02,"Houston, TX",United States,294947N,0953934W,IWS,West Houston Airport,Non-Fatal,substantial,N3644A,beech,e-55,No,2.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,,"A damaged ignition harness, which resulted in a partial loss of engine power.",25-09-2020,2012,2.0,0.0,0.0,0.0,0,beech_e-55
20120803X60538,Accident,CEN12LA516,2012-08-02,"Grand Forks, ND",United States,475650N,0971025W,GFK,Grand Forks International,Non-Fatal,substantial,N586ND,piper,pa-44-180,No,2.0,reciprocating,instructional,0.0,0.0,0.0,2.0,vmc,,"The loss of directional control during landing roll, which resulted in a runway excursion. The reason for the loss of directional control could not be determined because postaccident examination did not reveal any malfunctions or anomalies that would have precluded normal operation.",25-09-2020,2012,2.0,0.0,0.0,0.0,0,piper_pa-44-180
20120807X95336,Accident,ERA12WA497,2012-08-02,"Casanare, Colombia",Colombia,042257N,0724645W,VNU,Soceagro,Fatal,substantial,HK1477,cessna,a188a,No,1.0,,aerial application,1.0,0.0,0.0,0.0,vmc,,,25-09-2020,2012,1.0,1.0,0.0,1.0,0,cessna_a188a
20120813X23808,Accident,WPR12CA353,2012-08-02,"Joseph, OR",United States,452134N,1171513W,KJSY,Joseph State Airport,Non-Fatal,substantial,N5418B,cessna,182,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,,"The pilot’s excessive use of brakes during the landing roll in a gusting crosswind, which resulted in a noseover.",25-09-2020,2012,1.0,0.0,0.0,0.0,0,cessna_182
20120803X62302,Accident,WPR12CA343,2012-08-03,"White City, OR",United States,423220N,1225414W,OR96,Beagle Sky Ranch,Non-Fatal,substantial,N9626D,piper,pa-22-160,No,1.0,reciprocating,instructional,0.0,1.0,0.0,0.0,vmc,,The student pilot's attempt to keep the airplane airborne and continue the takeoff after the airplane bounced off the turf runway prematurely during the takeoff roll.,25-09-2020,2012,1.0,0.0,1.0,1.0,0,piper_pa-22-160
20120806X51434,Accident,ERA12CA496,2012-08-03,"Culpeper, VA",United States,383119N,0775120W,CJR,Culpeper Regional Airport,Non-Fatal,substantial,N6276Z,cessna,172s,No,1.0,reciprocating,personal,0.0,1.0,0.0,0.0,vmc,,The pilot’s failure to maintain directional control during an attempted takeoff.,25-09-2020,2012,1.0,0.0,1.0,1.0,0,cessna_172s
20120807X45843,Accident,CEN12CA526,2012-08-03,"Leesville, LA",United States,031106N,0932033W,L39,Leesville Airport,Non-Fatal,substantial,N989BT,cessna,172r,No,1.0,reciprocating,instructional,0.0,1.0,0.0,0.0,vmc,,"The student pilot's failure to properly re-configure the airplane for a go-around, which resulted in a runway excursion when he decided to land on the remaining runway.",25-09-2020,2012,1.0,0.0,1.0,1.0,0,cessna_172r
20121101X94754,Incident,ENG12WA036,2012-08-03,"Rome, Italy",Italy,,,LIRF,"Rome, Italy",Non-Fatal,minor,EI-IMS,airbus,a319,No,2.0,turbo fan,,0.0,0.0,0.0,100.0,,,,25-09-2020,2012,100.0,0.0,0.0,0.0,0,airbus_a319
20120804X25204,Accident,CEN12FA517,2012-08-04,"Imperial, NE",United States,403034N,1013749W,,,Fatal,substantial,N36286,bellanca,7gcbc,No,1.0,reciprocating,business,1.0,0.0,0.0,0.0,vmc,,"The pilot’s failure to maintain adequate clearance from rising terrain while flying toward the rising sun, which interfered with his ability to see the terrain.",25-09-2020,2012,1.0,1.0,0.0,1.0,0,bellanca_7gcbc
20120806X05721,Accident,CEN12FA520,2012-08-04,"Fate, TX",United States,032550N,0096230W,,,Non-Fatal,substantial,N2552C,piper,pa-38-112,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,,A total loss of engine power for reasons that could not be determined because postaccident examinations did not reveal any anomalies that would have precluded normal operation.,25-09-2020,2012,1.0,0.0,0.0,0.0,0,piper_pa-38-112
20120813X10424,Accident,CEN12WA536,2012-08-04,"Tlaxco, Mexico",Mexico,,,,,Non-Fatal,substantial,XC-SSP,bell,407,No,,,business,0.0,1.0,0.0,3.0,,,,03-11-2020,2012,4.0,0.0,0.25,0.25,0,bell_407
20120805X33417,Incident,CEN12IA518,2012-08-05,"San Antonio, TX",United States,291624N,0981433W,SAMC,San Antonio Military Medical,Non-Fatal,minor,N429PH,bell,407,No,1.0,turbo shaft,,0.0,0.0,0.0,4.0,vmc,,"The pilot’s failure to maintain clearance from a tower guy wire during the approach to a helipad at night. 
",25-09-2020,2012,4.0,0.0,0.0,0.0,0,bell_407
20120806X94944,Accident,WPR12CA346,2012-08-06,"Chula Vista, CA",United States,323759N,1165335W,0CL3,John Nichol's Field Airport,Non-Fatal,substantial,N9727F,cessna,208,No,1.0,turbo prop,skydiving,0.0,0.0,0.0,1.0,vmc,,"The pilot's failure to arrest the aircraft's sink rate on short final, which resulted in a hard landing.",25-09-2020,2012,1.0,0.0,0.0,0.0,0,cessna_208
20120814X34421,Accident,ERA12LA507,2012-08-06,"Clifford, PA",United States,413711N,0753528W,3PN1,Ashlawn Airport,Non-Fatal,substantial,N83826,aeronca,7ac,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,,Partial loss of engine power for reasons that could not be determined because postaccident examination did not reveal any anomalies that would have precluded normal operation.,25-09-2020,2012,1.0,0.0,0.0,0.0,0,aeronca_7ac
20120807X31724,Accident,CEN12LA524,2012-08-07,"Carthage, TX",United States,321034N,0941755W,4F2,Panola County Arpt-Sharpe Fld,Non-Fatal,substantial,N17201,cessna,177b,No,1.0,reciprocating,aerial observation,0.0,0.0,0.0,1.0,vmc,,"The loss of engine power during a low-level aerial observation flight as the result of the wearing of the rocker arm tip due to a thin carburized case layer, which resulted in a forced landing.",25-09-2020,2012,1.0,0.0,0.0,0.0,0,cessna_177b
20120807X35254,Accident,CEN12LA525,2012-08-07,"Avalon, TX",United States,321626N,0964557W,,,Non-Fatal,substantial,N409SB,bell,214st,No,2.0,turbo shaft,flight test,0.0,0.0,0.0,2.0,vmc,,"Maintenance personnel’s failure to properly torque the retaining nut and install the cotter pin that secured the helicopter’s tail rotor counterweight bellcrank. Contributing to the accident was the lack of detailed maintenance records that documented previous maintenance actions.",25-09-2020,2012,2.0,0.0,0.0,0.0,0,bell_214st
20120808X40017,Accident,CEN12LA529,2012-08-07,"Palo Pinto, TX",United States,324916N,0982843W,TA65,Sportsman's World Airport,Non-Fatal,substantial,N36103,piper,pa32rt,No,1.0,reciprocating,personal,0.0,0.0,0.0,5.0,vmc,,The pilot's failure to maintain directional control and a proper pitch attitude and airspeed while performing a go-around.,25-09-2020,2012,5.0,0.0,0.0,0.0,0,piper_pa32rt
20120808X84127,Accident,ERA12CA499,2012-08-07,"Norridgewock, ME",United States,444233N,0695135W,KOWK,Central Main Airport of Norrid,Non-Fatal,substantial,N83129,aeronca,7ccm,No,1.0,reciprocating,instructional,0.0,0.0,0.0,1.0,vmc,,"The student pilot’s failure to maintain directional control during the landing roll, which resulted in a runway excursion.",25-09-2020,2012,1.0,0.0,0.0,0.0,0,aeronca_7ccm
20120809X23409,Accident,CEN12LA532,2012-08-07,"Evansville, IN",United States,038219N,0873151W,EVV,Evansville Regional,Non-Fatal,substantial,N34283,cessna,177b,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,,"The pilot’s loss of control due to an inaccurate attitude reference, which was caused by an impending (“in process”) failure of the bearing in the attitude indicator.",25-09-2020,2012,2.0,0.0,0.0,0.0,0,cessna_177b
20120809X62116,Accident,WPR12LA347,2012-08-07,"Deer Island, OR",United States,045554N,1225114W,,,Non-Fatal,substantial,N47035,hiller,uh-12d,No,1.0,turbo shaft,aerial application,0.0,1.0,0.0,0.0,vmc,,A loss of helicopter control while maneuvering at low altitude for reasons that could not be determined because postaccident examination did not reveal any anomalies that would have precluded normal operation.,25-09-2020,2012,1.0,0.0,1.0,1.0,0,hiller_uh-12d
20120907X03500,Accident,CEN12CA613,2012-08-07,"Washington, MO",United States,383525N,0905928W,FYG,Washington Regional,Non-Fatal,substantial,N41HC,beech,a36,No,1.0,reciprocating,personal,0.0,0.0,0.0,1.0,vmc,,"The pilot raised the landing gear handle instead of the flap handle during a touch-and-go landing, resulting in the collapse of the nose landing gear while accelerating to takeoff.",25-09-2020,2012,1.0,0.0,0.0,0.0,0,beech_a36
20120814X42848,Accident,CEN12CA542,2012-08-08,"Harvey, ND",United States,474137N,0995743W,,Private strip,Non-Fatal,substantial,N204AB,piper,pa-36-285,No,1.0,reciprocating,aerial application,0.0,0.0,0.0,1.0,vmc,,"The pilot’s decision to take off with the airplane over its maximum gross weight on a turf runway and with a tailwind, and his subsequent failure to maintain airplane control.",25-09-2020,2012,1.0,0.0,0.0,0.0,0,piper_pa-36-285
20120814X94528,Accident,ERA12CA502,2012-08-09,"Lincoln, ME",United States,452143N,0068323W,LRG,Lincoln Regional,Non-Fatal,substantial,N9838M,maule,m-4c,No,1.0,reciprocating,personal,0.0,0.0,0.0,2.0,vmc,,The pilot's failure to maintain directional control during the landing roll.,25-09-2020,2012,2.0,0.0,0.0,0.0,0,maule_m-4c
20120811X13221,Accident,DCA12CA122,2012-08-10,"Dulles, VA",United States,385651N,0077270W,IAD,Washington Dulles Internationa,Non-Fatal,minor,D-AIKE,airbus,a330,No,2.0,turbo fan,,0.0,0.0,0.0,270.0,vmc,,the A330 flight crew's failure to maintain a safe clearance to the DHC-8 that was stopped in front of the gate.,13-09-2021,2012,270.0,0.0,0.0,0.0,0,airbus_a330
